      -43.6210324     -454.926679      115.097542     -21.4706316 01130
      -155.000444       -2260.869      419.787316     -254.254849 00230
       12.9232761     -46.2706802      13.8293716      14.8561173 20021
      -5.01840139      5.91613386     -1.12662039      -12.042094 11021
      -0.50028662      6.04957319     -1.24225783     -2.42579372 02021
       8.03647197       45.187568     -8.03617425     -13.8915453 10121
       7.51886729     -1.33953779      1.22189563      8.79716306 01121
        7.9510074       186.58495     -35.4039624      2.98573282 00221
      0.858777637      8.84889354     -1.64018872      1.74926992 20012
      0.291964582       3.0059098    -0.541687584     0.600376083 11012
       0.10230677     0.839956464    -0.145749804     0.220559222 02012
       3.01156766      10.2620847     -1.89626197      7.31908053 10112
      0.753318519      1.94109364    -0.325974211      1.62988022 01112
      -2.44699033      3.71835431     -1.21024023     -4.48635571 00212
      0.258003842      1.68024112    -0.288890601     0.477706035 20003
     0.0502583215      0.30131334   -0.0515755324    0.0911735145 11003
     0.0123227327    0.0665550735   -0.0113239987     0.022263932 02003
      0.140785427     0.175382909   -0.0172718293     0.268651284 10103
     0.0293620256    0.0777437795   -0.0110036654    0.0569944945 01103
     0.0312625258     0.506726556   -0.0924503073     0.052475791 00203
      -208.070291       108.39664     -44.9707781     -315.741588 10040
      -3.52810939     -179.764462      39.4812304       18.945596 01040
      -72.8592257     -726.781803      133.428957      -121.67549 00140
       1.54119536      2.21882635    -0.220850888     -3.54095998 10031
      0.622508559     -5.10091578      1.10822324    0.0443544118 01031
      -1.46480229      24.9253932     -4.91832641     -4.57071267 00131
      0.332625661      2.35789962    -0.484204596     0.857267024 10022
     0.0746160829     0.377198936    -0.077005738     0.168164191 01022
     -0.264688193      0.23110057   -0.0958726021    -0.480614594 00122
    0.00745664235    0.0095992092 -0.000793498083    0.0122786729 10013
    0.00171859853  0.000932662656  6.24084046e-05   0.00282835921 01013
    0.00144159347    0.0575440953   -0.0107143327   0.00230263783 00113
  -0.000250754155  3.59733316e-05 -3.38520484e-05 -0.000388286638 10004
  -9.95448627e-05 -0.000365626846   4.5584595e-05 -0.000281420219 01004
  -1.51218418e-05 -0.000585579094  0.000113379103  6.65264373e-06 00104
      -23.0730566     -200.521725      36.4237204      -38.396043 00050
     -0.540656934      4.01896469    -0.817833224     -1.27563686 00041
    -0.0279877994   -0.0436952766   0.00210456874   -0.0488594927 00032
   0.000970760367   0.00763698236  -0.00134388949   0.00176619904 00023
  -3.11131486e-05 -0.000267446811  4.59702412e-05 -5.21449664e-05 00014
   7.84557506e-06  2.97041902e-05 -4.87274335e-06  1.48429584e-05 00005
      -173.581914     -4.11755816     -13.3553919     -253.639573 60000
         2249.005      72.9022657      170.198938      3327.07374 51000
      -8934.35667     -395.579213     -660.606102     -13357.3332 42000
       7344.18547      626.506416      489.992423      10753.6267 33000
       11669.5178      129.298689       957.42786      19075.6736 24000
       8332.06572     -120.203779      731.229729       14383.774 15000
       4432.42518     -101.324776      399.850732      7953.46393 06000
      -9.30326708     -463.795455      86.1419548     -22.2629004 50100
       66.9214981      5084.15673      -944.05128      191.310865 41100
      -89.0486596     -17398.6119      3239.60981     -431.097915 32100
      -10.7717166      12503.5262     -2349.45239      183.519855 23100
      -119.491309      19494.1162     -3641.65898      57.3555282 14100
      -152.921277      13255.2954     -2471.02823     -107.320341 05100
      -62.5922738      80.2121944     -21.1646919     -88.9974632 40200
       545.360246     -1004.48264      247.429009      775.155488 31200
      -1820.71633      4159.93759      -1004.2037     -2896.96335 22200
       2125.53049     -3950.88038      1017.32723      3851.22908 13200
       2561.79211     -5075.05832      1268.98818      4534.08409 04200
       9.88583678     -226.403756      43.7867118      12.1603059 30300
      -60.3370186      2282.20316     -440.784266     -70.4164084 21300
       143.204584     -8038.32323      1548.82281      119.511597 12300
      -171.384584      10201.4371     -1929.75598     -89.9794949 03300
       18.9553758      13.5438579    0.0145847421      36.1666585 20400
       32.2014181     -238.812729      48.9254491      34.9018092 11400
      -93.9030504      364.190511     -83.8623759     -83.1186249 02400
    -0.0942158328     -42.6458481      8.45460774     -1.37156792 10500
       5.81651034      264.226233     -49.3391789      15.6172186 01500
       1.93194781      3.79396837    -0.633521918      3.18091289 00600
        115.26599      1862.73756     -342.190342       212.20864 50010
      -808.007084     -13193.0303      2393.58657     -1530.34292 41010
       1105.28847      18331.5026     -3246.10541       2202.1541 32010
       530.555892      12439.3935     -2254.79669      1112.45337 23010
       87.1885405      5119.04501     -952.920233      221.413196 14010
      -37.2168331      1662.88484     -321.159603     -49.7161182 05010
       343.516451     -149.649995      62.5534305      569.281379 40110
      -1192.57347      704.755668     -247.707301      -1687.7254 31110
      -954.216427     -1402.84588      182.736833     -1830.29941 22110
      -136.546501     -1176.86612      222.847313     -392.439162 13110
       91.7581943     -604.848433       131.95932      83.8641054 04110
      -122.359658      571.069115     -115.643467     -174.588396 30210
        240.54936     -1836.88506      330.383709      356.791949 21210
       295.934027      970.147917     -174.256972      549.031836 12210
       134.661537      1942.85993      -361.87423      280.031021 03210
      -358.348869      256.612994     -105.905865     -626.643285 20310
         276.5809       285.59806      4.06309211      444.981316 11310
      -101.434073      300.105652     -56.2610225     -181.610745 02310
        26.922163      94.2819858     -18.7166986      68.9455184 10410
      -234.787579     -3792.45109      695.409949     -464.050484 01410
       -68.750523     -50.1388776      6.33532982     -109.939871 00510
       456.005069      102.525387      17.2538225      690.256009 50001
      -1958.11843      37.4544279     -162.607165     -2916.72931 41001
      -455.892003     -44.7623072     -31.5596454     -674.869815 32001
      -49.6735442      13.6919508     -7.92135916     -74.7755795 23001
       3.67153876      27.0226663     -4.92382039      3.29708233 14001
       1.21877727      19.7758999     -3.45550505  -0.00571238722 05001
      -39.8482049      86.3947744     -19.6242854     -81.3257323 40101
       187.442419      1043.26651     -186.192595      255.755799 31101
        47.263464      277.970045      -49.107549      61.7543605 22101
       9.22911859      45.9931734     -7.58445458      13.2119315 13101
       2.59196823      3.01550691     -0.09800639      5.02255507 04101
      -60.0666183     -306.375525      51.2893566      -132.77798 30201
      -190.133075     -98.3335471     -5.69748888     -370.465797 21201
      -53.3530363       87.129505     -23.4966334     -109.035338 12201
      -12.0525344      77.4419198     -15.9055634     -25.4072355 03201
       99.0402907     -798.212713       157.44876      108.561271 20301
       30.8265981     -727.273358      137.434339      7.66789283 11301
       6.78513052     -284.728183      53.3382612     -7.21363954 02301
       32.7096379      108.575776     -16.4998199       53.165786 10401
      -25.9870082      377.765853     -77.2811645     -79.1310859 01401
      -81.3833398      443.952416     -91.2069908     -87.9710932 00501
        291.36768      431.280362     -64.8577888      329.191671 40020
      -1904.37579      -1123.9517      45.3817005      -2983.9436 31020
      -925.005643     -710.142785      51.5942503     -1576.44548 22020
      -303.562277     -283.729173      27.1216214     -553.142068 13020
      -89.0276963     -89.7239349      9.53181945     -178.572599 04020
       159.991915     -1569.48853      349.319525      185.276589 30120
       212.642879     -3543.32292      676.003816      303.159708 21120
       113.326857     -1311.47905      252.412676      195.283139 12120
       47.4180494      -262.11908      52.6400912      91.6222667 03120
       919.576313      -1089.1711      367.737683      1446.27834 20220
       112.760805      394.759036     -33.9592132      167.390167 11220
      -31.6659467      247.848017     -41.0391784     -57.4532868 02220
       218.583769      7063.91367     -1318.03329      289.325115 10320
        11.618903      170.068412     -35.7317533     -20.4600385 01320
       345.752681      272.632326     -35.2950659      544.360509 00420
       90.1890207      458.107772     -78.1069838      172.889544 40011
       47.8444217      398.431829      -73.025809      78.2571744 31011
       14.9601623      145.538868     -27.0116755      24.4702713 22011
       4.52589112      46.8265438      -8.7507018      7.74718697 13011
       1.51085648      15.0307664      -2.8171439      2.73466959 04011
       92.0724032      9.09452439       7.8792667       126.55485 30111
     -0.991221394      35.1655201     -7.27527288     -12.8070099 21111
      -5.70528474       18.316897     -4.21271715     -13.1423196 12111
      -2.81586196      8.74275241     -1.98477812     -5.91048381 03111
      -42.3345984     -204.691167      33.2492043      -129.46786 20211
      -4.08624081     -47.2585783      8.19768903     -18.8098067 11211
      0.553614254     -8.24246692      1.49383941     -1.82904738 02211
       41.3483553      216.260698     -38.2640259      72.8163709 10311
       13.4010389      75.6651165     -13.8954628      18.5341979 01311
      -17.5150009      26.3654011     -5.77321534      -26.052824 00411
       8.36411394     -104.566579      20.4882205      19.9336336 40002
       4.10948949     -17.4775601       3.6207812      8.52761598 31002
       1.20325131     -2.80330331     0.601620068      2.37578933 22002
      0.287944351    -0.415938374    0.0862462517     0.546311868 13002
     0.0465836636   -0.0657834197   0.00837808852    0.0792307868 04002
       8.30722266     -7.65667731      2.65381851      13.9856407 30102
       1.24583839     -3.45112297     0.819920451      2.17316381 21102
      0.157962404     -1.15549799     0.238925044     0.298783665 12102
    0.00694557034    -0.373475545    0.0719284653    0.0210231698 03102
       10.2687873     -50.4080347      13.0578521      17.7766359 20202
       2.48336595     -9.37763948      2.54632641      4.23469395 11202
      0.589344304     -1.81032997      0.51974082     0.965055231 02202
     -0.356245125      1.12928121    -0.698604457    -0.599867785 10302
     -0.303005713   -0.0462676438    -0.142423082    -0.483366483 01302
       7.20279204     -38.4447824      10.3860607      9.78743658 00402
       158.004016     -2802.43803      548.787951      206.693878 30030
       85.4971966     -420.975515      86.5550274       128.12624 21030
       32.7710377      -64.655056       15.127361      55.3259014 12030
       12.2574241      27.6354133     -3.85682258      22.8598441 03030
       119.274347      -171.38683      65.2448919      174.578245 20130
       17.6304762      26.4928137      2.61332693      21.4578668 11130
      -2.28769464      21.0522465     -2.67737363     -4.66714983 02130
       72.4198732      1758.86201     -325.002529      98.8736122 10230
       8.64528457      272.599269     -51.2747962      4.97718162 01230
       139.500507      62.1670304     0.411687573      234.629493 00330
       6.75522434      5.90895275     0.126936273      12.2675372 30021
   -0.00468508016     0.618858995   0.00610882379  0.000238402419 21021
     -0.675015771    -0.258208691     0.019489008     -1.14168878 12021
      -0.41355997   -0.0163366339   -0.0274203473    -0.723085544 03021
      -4.27870899     -20.6927877      3.11849546     -7.07765066 20121
     -0.625965716     -4.68916952      0.75395192     -1.02252856 11121
    -0.0287217891    -0.490923468    0.0715109455     -0.06165772 02121
       4.69405081      5.75761891    -0.780701773      9.08818173 10221
       2.36159551      2.59359893    -0.378924257      3.70627609 01221
      -2.30525379      18.7041652     -3.61412239      2.80158154 00321
      0.166820015     -0.64892712     0.153207288     0.344535083 30012
     0.0139301524    -0.205872462    0.0423198524    0.0377084966 21012
   -0.00109977266   -0.0680349771    0.0133575294   0.00309350686 12012
   -0.00119885064    -0.018443718   0.00362135128  5.62574431e-05 03012
     0.0378875271     -3.67596663     0.815173257    -0.113347187 20112
      0.015233999    -0.756291005     0.167432552  -0.00909037473 11112
    0.00198670711    -0.171762562    0.0377302864   -0.0072126306 02112
     0.0726074173     0.036785863  -0.00725928271     0.153499547 10212
    -0.0126711627    -0.047265988   0.00407093267   -0.0160740127 01212
     0.0631547481     -4.15305301     0.990809655    -0.351722935 00312
     0.0841120075     0.219822094   -0.0329132047     0.150430013 30003
     0.0157774192    0.0230314239  -0.00284396909    0.0276714106 21003
    0.00329374677   0.00227456421  -0.00013943456   0.00573706961 12003
   5.57016948e-05   0.00101444969 -0.000168727003  0.000153528366 03003
     0.0222259813    0.0188566874  -0.00137762691    0.0451553355 20103
    0.00271937323    0.0108233138   -0.0017254773    0.0059857138 11103
   0.000242147905   0.00436209222 -0.000764574094  0.000728789264 02103
    0.00270839825   0.00275854152 -0.000429630497    0.0051093066 10203
    0.00116881019  -0.00316316541  0.000702572914   0.00215768214 01203
    0.00438895899   -0.0155142564    0.0034445337    0.0097774357 00303
       51.4592546     -7.41571244      10.3378983      82.4174562 20040
       12.9010649     -4.29269052      2.89502448      20.8003076 11040
       2.13618352     -1.13699891     0.581221384      2.83119276 02040
       16.2117603      382.593089     -70.5694037      21.9722869 10140
       1.94968122      86.3432173     -16.2128973      1.15432922 01140
       44.1345475      25.2428767    -0.682654513      75.5006128 00240
     -0.599008199     -3.30252992      0.51192235    -0.442626385 20031
    -0.0949899939    -0.126940188 -0.000721867787   -0.0516755846 11031
    -0.0103761804     0.208773912   -0.0453202425   0.00127327151 02031
      0.505681197     -2.13223677     0.427481751      1.12425138 10131
      0.371999279    -0.156266882    0.0408423771     0.583221409 01131
     -0.398071725      3.84072369    -0.744594144      1.03249924 00231
    -0.0592924269     -0.41709103     0.083005158    -0.151058241 20022
    -0.0112866146   -0.0975606386    0.0190248492   -0.0277713532 11022
   -0.00557837146   -0.0259032174   0.00464415527   -0.0143813745 02022
     0.0264728887   -0.0392243187     0.012658297    0.0504047739 10122
    0.00124380469   -0.0223420162   0.00464244942   0.00277098255 01122
    -0.0352366482     -0.60240785     0.137494551    -0.142721014 00222
  -0.000433736166  -0.00479985941  0.000853343659 -0.000784744532 20013
  -4.60513215e-05    0.0032045596 -0.000649910661 -0.000109232511 11013
   1.87395093e-05   0.00186916532 -0.000369337545  2.50230908e-05 02013
  -0.000880348623  -0.00634721192   0.00110287156  -0.00153439672 10113
  -0.000106460062 -0.000407955293  3.25285349e-05 -0.000411976307 01113
  -0.000330442718  -0.00207846798  0.000360571274 -0.000470941119 00213
  -0.000345805614  -0.00054226051  5.95165315e-05 -0.000710709301 20004
  -3.63639979e-05  -5.2767366e-05  2.07533657e-06 -8.43989896e-05 11004
  -1.76632815e-05 -1.23129985e-05 -1.19062586e-06 -4.18108635e-05 02004
   0.000135216112 -0.000111810954  4.12005011e-05  0.000258813487 10104
   2.77199478e-05  -3.6329794e-05  1.05901729e-05  5.43035091e-05 01104
  -5.16826906e-05 -0.000528895284  0.000143560188 -0.000222369096 00204
       3.01123645      71.9871995     -13.2825796      3.99713231 10050
      0.543477128      29.8014073     -5.59209552     0.508134908 01050
       11.1383425       8.9851814    -0.687052392      18.9672758 00150
      0.114682598     -0.60355718     0.122830654     0.265742244 10041
     0.0729661723   -0.0490875101    0.0113276079     0.116529352 01041
    -0.0793203376     0.695454248    -0.137379384     0.247428063 00141
    0.00394979136   -0.0161492711   0.00402263383   0.00755696718 10032
   0.000374490839    0.0118957308  -0.00211007781   0.00079763225 01032
   -0.00943279279   -0.0970815652    0.0216588032   -0.0308045073 00132
   6.71527343e-06  -0.00139626045  0.000275564637  8.29132464e-05 10023
   2.03590524e-05 -0.000228292076  4.12224086e-05  8.36003128e-06 01023
  -8.98385011e-05  4.83568582e-05 -2.05101924e-05  2.57419736e-05 00123
   8.02988586e-06 -1.34767552e-05   3.7332152e-06  1.65765549e-05 10014
   1.25880223e-06 -6.80591556e-06  1.47567414e-06  3.33408723e-06 01014
  -2.46481498e-05  -8.4512398e-05  1.78445329e-05   -6.409388e-05 00114
   1.34075269e-06  3.20229791e-06 -4.79731605e-07  2.39253081e-06 10005
   2.69201659e-07  6.80020225e-08  1.09738778e-08  4.60620457e-07 01005
   1.50687306e-07  4.80777875e-07 -7.67156113e-08  3.91584363e-07 00105
       2.76983737      3.31395655    -0.411574175      4.70408496 00060
    -0.0179105152     0.115105089   -0.0234477998    0.0498589327 00051
   -0.00229286047   -0.0156572325   0.00339812488  -0.00679372675 00042
  -2.05640584e-05  2.06265906e-05 -6.18531547e-06  7.42837414e-06 00033
  -8.38924832e-06 -1.60768932e-05  2.84050403e-06 -1.95699359e-05 00024
  -5.01125708e-08   5.7905698e-09  -6.0786558e-09 -1.01132692e-07 00015
  -2.17181494e-08 -2.19568326e-09 -1.69771179e-09 -4.64752889e-08 00006
 ---------------------------------------------
