       4.38956794     -413.484202      88.4740883     -19.9696784 01030
       197.246423       428.50219     -63.4274109      448.157938 00130
       24.4331827        124.3933     -23.4888076      19.6705454 10021
       15.3667146     -144.995169      29.5284608      11.4002096 01021
      -89.1227018     -196.612672       30.756004     -137.947137 00121
      -3.71436782      27.3777185     -5.53141069      11.0352636 10012
       0.41547494      28.5959808     -5.56520344      4.53371385 01012
      -32.1685178      38.3389768     -10.7192294     -63.8315646 00112
      -6.33309245     -12.5247703      1.87371773     -9.62559433 10003
      -1.69772847     -2.25228657     0.290973343     -2.21227886 01003
      0.984044964    -0.597567714     0.212465191      1.99628034 00103
       57.5776668      102.348487     -13.0551246      159.181789 00040
      -25.0351942     -33.7258669      4.40289976     -40.1269646 00031
      -3.14822004      4.87133119      -1.2871873     -6.66164442 00022
      0.777060953    -0.202970404     0.111799026      1.44836634 00013
      0.214164255    0.0300112073    0.0119750187     0.296269394 00004
       69.3808597      10.0127699      3.56162041      94.6916688 50000
      -901.474635     -101.471938       -53.15975     -1266.86348 41000
       3598.34382      311.813193      236.764539      5227.26237 32000
      -3113.26303     -151.616203     -237.503569      -4754.5965 23000
       -4201.9818     -285.685749     -301.247261     -6357.81228 14000
      -2747.05605     -212.894784     -191.506854     -4162.06933 05000
       5.16972008      88.5770433     -17.3290206      7.84974946 40100
      -58.7874839     -685.126834      133.653115     -82.1393664 31100
       208.395641      1322.57311     -249.859854      287.220043 22100
      -227.053119     -518.145774      68.5508362     -362.104304 13100
      -222.056402     -1029.38492      172.810971     -344.793207 04100
       4.97582923     -15.2052921      3.21365787        1.802186 30200
      -75.8275521       79.889341     -20.7599379     -50.0893948 21200
       332.671364      15.3308607      24.6159333      404.609241 12200
      -406.558142      378.065179     -113.233377     -878.873523 03200
      -4.26192849     -27.4619906      4.85372698      -9.9626084 20300
       43.6027306     -449.701955      91.5258113      91.3991856 11300
      -105.602298      2602.64656     -518.270679     -208.262561 02300
        1.4478779       25.287614     -4.89171348     0.348047969 10400
      -8.75937464     -100.465298      19.0747832     -9.80437225 01400
     0.0865563365      19.6234609     -3.86496208     0.472370626 00500
      -16.1140332     -360.274687      67.3643766     -32.1425211 40010
       68.9922632      1850.09984     -346.579867      149.306504 31010
       93.2734776      33.9258463       1.4468868      116.499824 22010
       15.5910083     -295.697627      57.0329707      12.8616769 13010
      -4.41286862     -210.572629      39.1798512     -5.25683548 04010
       27.4387324     -2.12521834       3.5901049      37.2871483 30110
      -65.3654885     -466.449004      81.5610968     -80.1242216 21110
       2.22920036     -239.909395       45.743648      21.3606546 12110
      -30.8267592     -79.2535747       12.204974     -54.1182673 03110
      -8.12420317      854.830841     -166.395288      -10.713658 20210
       19.0384634     -3786.11621      747.858446      41.7891047 11210
       34.0591724     -1256.68971      251.195686      9.11615354 02210
      -35.7772737      -202.26129      36.9157667     -49.1480038 10310
        146.08868      686.748376     -122.871743      219.444149 01310
       5.37634522     -197.890656      39.7074081      9.74020408 00410
      -114.663722     -124.959895      14.5211805     -192.323995 40001
       433.525761      323.791916     -21.8902559        720.5388 31001
       118.051121      87.4172587     -5.03890788       214.98448 22001
       10.3522923     -4.87221107      2.45449774      29.0527974 13001
      -8.81311796     -19.7391437      3.23348424     -9.34235859 04001
       146.475033     -134.584864      42.0021676      373.771851 30101
      -451.094239      542.153434     -150.332837     -956.753449 21101
      -202.371511      255.995252     -70.3654193     -444.941362 12101
      -66.7286941      88.5338393     -24.1362388     -151.519797 03101
       5.31453149     -942.638229      183.978779     -28.5505101 20201
      -4.98752548      433.982527     -84.5567207      82.4444414 11201
       13.8756045      180.954657     -33.7086701      68.0613765 02201
       20.0172154     -217.649454      43.5847396      18.8633818 10301
      -308.354254      168.109868     -63.2286023     -641.841373 01301
      -10.7959948      284.990256     -57.1445278     -9.91871509 00401
      -117.630876      354.915733     -78.1357434     -182.865511 30020
       267.588729      22.1564635      18.2294189      427.619772 21020
       129.059258     -9.09869031       12.544582      202.978216 12020
       46.9521019      -5.4903888      4.93112514      70.7838153 03020
      -7.59148476      179.386675     -45.4172824     -33.4179949 20120
      0.883434746      -953.19873      186.581323   -0.0273535083 11120
       2.82604685     -313.129188      62.1872903     -3.52662679 02120
       39.0317355      160.169685     -26.9939518       86.759809 10220
       70.2336272      151.179703     -23.1729447      132.189676 01220
      -37.8894557      490.279775     -101.000184     -81.3717466 00320
       24.7047846     -235.168463      50.9792369      160.605127 30011
      -49.3856724      20.1030008     -8.45349863     -92.6864735 21011
      -23.4975357      19.0509624     -6.01324601     -49.4889434 12011
      -7.94468429      5.89143024     -1.93745127     -16.9112117 03011
      -27.7958626     -181.067971      33.3126298     -55.9052805 20111
      -7.67607215      42.6060913     -9.00316993     -8.10078712 11111
       2.71585524      22.2349317     -4.11722114      6.97841802 02111
      -10.4740985     -3.43940368    -0.101802844     -6.63224997 10211
      -36.8678188      19.1655008     -7.29788851     -72.2503085 01211
      -9.75247622      77.1895509     -15.9409647     -17.1876437 00311
      -13.8306804     -170.391185      33.6081778      40.2341121 30002
      -31.3508773     -51.9120676      7.90225739     -29.2982089 21002
      -16.0205699     -12.8763245       1.2457131     -20.1536824 12002
      -6.29892961     -2.65851719  -0.00657493293     -8.99357019 03002
       9.90222037     -27.3968474      6.47004241      5.17462786 20102
      -2.76328947     -21.4221707      3.96180915     -6.62365854 11102
      -1.85740591     -8.20901212      1.42938321     -3.20648435 02102
       33.6825718     -53.0811476      13.8832708      75.8862897 10202
        5.1214433     -8.55447916      2.22891607      12.7697807 01202
       18.6869844     -53.3964532      12.2705728      28.4651158 00302
     -0.393108035      -296.41107      56.4941417       -14.90196 20030
       1.55561844      -256.44896      50.3860193    -0.597774173 11030
      0.359582192     -77.3141034      15.3445773     -1.28950695 02030
       24.3535467      99.2773912     -16.8728222      57.7356288 10130
       14.9985091      35.7461747     -5.54246369      32.0265271 01130
      -13.3617371      68.3688326     -14.9993814     -30.4251514 00230
      -2.30218523     -27.3403537      5.24518959     -6.99969661 20021
     -0.946210364      8.19922337     -1.69032658      -2.0182923 11021
      0.508615889      3.12346356    -0.571327806     0.756270205 02021
         3.970599        7.578688     -1.05359344      10.5671462 10121
      -3.29647171        4.093605     -1.12256243     -6.43945783 01121
      -2.50785658      9.32444326     -1.95136259     -3.74596595 00221
       1.80191456     -5.90317544      1.30388344     0.438401975 20012
     -0.147429577     -2.76672708     0.520402245    -0.801829578 11012
     -0.145513967    -0.778786191     0.134046658    -0.393969393 02012
        6.0167787     -9.17005848      2.41212623      13.1620646 10112
       1.11581807     -1.93364175     0.496420186      2.65031368 01112
       3.04238463     -7.54628028      1.74499775      3.56525466 00212
     -0.506914404   -0.0241251991   -0.0433698653    -0.547752988 20003
     -0.165293302   -0.0694423164  -0.00235589684    -0.163448117 11003
     -0.051365639  -0.00924664883  -0.00319947952   -0.0443470729 02003
      0.106595559     0.726198279    -0.146068227    -0.385268719 10103
     0.0755657469     0.202577348   -0.0366622818   -0.0451914519 01103
      0.167920532     0.777531106    -0.137919809     0.376405772 00203
       6.19272771      29.6770532     -5.16567774       16.223125 10040
       1.91211644      7.50187454     -1.26333596      5.20750781 01040
      -2.90623629       13.163797     -3.05157105     -7.02136703 00140
       1.56283719      2.61297406    -0.357475802      3.34405094 10031
     -0.140378193     0.880191446    -0.187580673    -0.293639812 01031
     -0.737335015     0.844648289    -0.202718844     -1.00245534 00131
      0.791865735     -1.19395675     0.314028467      1.66974808 10022
      0.135397019    -0.282810839    0.0696414752     0.316318488 01022
      0.409463373    -0.911708499       0.2144056     0.430658706 00122
    -0.0649258427    0.0370093033   -0.0141716505    -0.153554706 10013
    -0.0140702933   0.00846558295  -0.00325181683   -0.0363710481 01013
      0.041412497     0.122919096   -0.0207320943    0.0654331491 00113
    -0.0333621478   -0.0202252448   0.00123239087   -0.0452979474 10004
    -0.0134006146  -0.00481627514 -0.000217060863   -0.0205968412 01004
   -0.00464848315    0.0116819208  -0.00272991381  -0.00737634287 00104
     -0.433768287      4.91994047     -1.07801639     -1.18328857 00050
      -0.15930369    -0.523476981    0.0934352889    -0.200485677 00041
     0.0546372869    -0.040570403    0.0123634715    0.0433433303 00032
    0.00621664512    0.0024338861 -3.69735234e-06   0.00872686349 00023
  -0.000257561318    0.0027722926 -0.000602422146  -0.00137961607 00014
   0.000145511012   0.00112641098 -0.000205845701  0.000420789767 00005
 ---------------------------------------------
