  SP99  PI-N S11      7/12/99     Sr=1-eta**2
     WCM       Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
  1110.00    -4.01  0.00   0.000  0.000  -0.070 0.005     2.82   0.00
  1120.00    -4.95  0.00   0.000  0.000  -0.086 0.007     3.20   0.00
  1130.00    -5.90  0.00   0.000  0.000  -0.102 0.011     3.58   0.00
  1140.00    -6.83  0.00   0.000  0.000  -0.118 0.014     3.94   0.00
  1150.00    -7.75  0.00   0.000  0.000  -0.134 0.018     4.28   0.00
  1160.00    -8.66  0.00   0.000  0.000  -0.149 0.023     4.59   0.00
  1170.00    -9.55  0.00   0.000  0.000  -0.164 0.028     4.87   0.00
  1180.00   -10.44  0.00   0.000  0.000  -0.178 0.033     5.14   0.00
  1190.00   -11.32  0.00   0.000  0.000  -0.192 0.039     5.39   0.00
  1200.00   -12.18  0.00   0.000  0.000  -0.206 0.045     5.62   0.00
  1210.00   -13.04  0.00   0.000  0.000  -0.220 0.051     5.84   0.00
  1220.00   -13.88  0.00   0.000  0.000  -0.233 0.058     6.04   0.00
  1230.00   -14.72  0.00   0.001  0.000  -0.246 0.065     6.24   0.02
  1240.00   -15.54  0.00   0.001  0.000  -0.258 0.072     6.41   0.03
  1250.00   -16.35  0.00   0.002  0.000  -0.270 0.080     6.57   0.04
  1260.00   -17.15  0.00   0.002  0.000  -0.281 0.087     6.71   0.04
  1270.00   -17.93  0.00   0.003  0.000  -0.292 0.095     6.84   0.05
  1280.00   -18.69  0.00   0.003  0.000  -0.303 0.103     6.95   0.05
  1290.00   -19.45  0.00   0.003  0.000  -0.313 0.111     7.04   0.05
  1300.00   -20.18  0.00   0.003  0.000  -0.323 0.120     7.12   0.05
  1310.00   -20.90  0.00   0.003  0.000  -0.333 0.128     7.18   0.05
  1320.00   -21.60  0.00   0.003  0.000  -0.342 0.136     7.24   0.04
  1330.00   -22.28  0.00   0.003  0.000  -0.350 0.144     7.27   0.04
  1340.00   -22.94  0.00   0.003  0.000  -0.358 0.152     7.30   0.04
  1350.00   -23.57  0.00   0.003  0.000  -0.366 0.160     7.31   0.03
  1360.00   -24.19  0.00   0.003  0.000  -0.373 0.168     7.31   0.03
  1370.00   -24.78  0.00   0.002  0.000  -0.380 0.176     7.30   0.02
  1380.00   -25.34  0.00   0.002  0.000  -0.386 0.184     7.27   0.02
  1390.00   -25.87  0.00   0.002  0.000  -0.392 0.191     7.23   0.01
  1400.00   -26.38  0.00   0.001  0.000  -0.398 0.198     7.18   0.01
  1410.00   -26.84  0.00   0.001  0.000  -0.403 0.204     7.11   0.01
  1420.00   -27.27  0.00   0.000  0.000  -0.407 0.210     7.03   0.00
  1430.00   -27.65  0.00   0.000  0.000  -0.411 0.215     6.93   0.00
  1440.00   -27.97  0.00   0.000  0.000  -0.414 0.220     6.82   0.00
  1450.00   -28.24  0.00   0.001  0.000  -0.417 0.224     6.69   0.01
  1460.00   -28.44  0.00   0.002  0.000  -0.418 0.227     6.54   0.02
  1470.00   -28.56  0.00   0.005  0.000  -0.419 0.229     6.37   0.04
  1480.00   -28.59  0.00   0.010  0.000  -0.418 0.230     6.18   0.07
  1490.00   -28.51  0.00   0.018  0.000  -0.416 0.230     5.97   0.12
  1500.00   -28.29  0.00   0.030  0.000  -0.411 0.229     5.74   0.19
  1510.00   -27.92  0.00   0.049  0.000  -0.403 0.226     5.50   0.30
  1520.00   -27.36  0.00   0.078  0.000  -0.392 0.223     5.24   0.46
  1530.00   -26.61  0.00   0.120  0.000  -0.376 0.219     5.00   0.68
  1540.00   -25.64  0.00   0.181  0.000  -0.353 0.217     4.80   1.00
  1550.00   -24.50  0.00   0.267  0.000  -0.323 0.219     4.70   1.43
  1560.00   -23.33  0.00   0.378  0.000  -0.287 0.229     4.78   1.97
  1570.00   -22.47  0.00   0.510  0.000  -0.247 0.252     5.11   2.58
  1580.00   -22.59  0.00   0.644  0.000  -0.212 0.290     5.71   3.17
  1590.00   -24.67  0.00   0.756  0.000  -0.187 0.339     6.50   3.62
  1600.00   -29.52  0.00   0.826  0.000  -0.179 0.393     7.32   3.85
  1610.00   -36.34  0.00   0.850  0.000  -0.185 0.442     8.03   3.86
  1620.00   -42.62  0.00   0.838  0.000  -0.200 0.483     8.54   3.70
  1630.00   -46.93  0.00   0.805  0.000  -0.220 0.515     8.87   3.47
  1640.00   -49.52  0.00   0.763  0.000  -0.240 0.538     9.04   3.20
  1650.00   -51.05  0.00   0.720  0.000  -0.259 0.555     9.10   2.95
  1660.00   -51.98  0.00   0.678  0.000  -0.275 0.568     9.08   2.71
  1670.00   -52.58  0.00   0.641  0.000  -0.289 0.578     9.02   2.50
  1680.00   -53.00  0.00   0.608  0.000  -0.301 0.586     8.93   2.31
  1690.00   -53.32  0.00   0.579  0.000  -0.311 0.593     8.82   2.15
  1700.00   -53.59  0.00   0.554  0.000  -0.319 0.599     8.70   2.01
  1710.00   -53.83  0.00   0.533  0.000  -0.326 0.604     8.57   1.89
  1720.00   -54.05  0.00   0.515  0.000  -0.331 0.608     8.45   1.79
  1730.00   -54.27  0.00   0.499  0.000  -0.335 0.613     8.32   1.70
  1740.00   -54.48  0.00   0.486  0.000  -0.339 0.617     8.19   1.61
  1750.00   -54.70  0.00   0.474  0.000  -0.342 0.620     8.07   1.54
  1760.00   -54.91  0.00   0.465  0.000  -0.344 0.624     7.95   1.48
  1770.00   -55.12  0.00   0.456  0.000  -0.346 0.628     7.82   1.42
  1780.00   -55.34  0.00   0.449  0.000  -0.347 0.631     7.71   1.37
  1790.00   -55.55  0.00   0.443  0.000  -0.348 0.634     7.59   1.33
  1800.00   -55.76  0.00   0.439  0.000  -0.349 0.637     7.47   1.29
  1810.00   -55.97  0.00   0.435  0.000  -0.349 0.640     7.36   1.25
  1820.00   -56.18  0.00   0.432  0.000  -0.349 0.643     7.25   1.22
  1830.00   -56.39  0.00   0.429  0.000  -0.348 0.646     7.14   1.19
  1840.00   -56.59  0.00   0.427  0.000  -0.348 0.649     7.04   1.16
  1850.00   -56.79  0.00   0.426  0.000  -0.347 0.651     6.93   1.13
  1860.00   -56.98  0.00   0.426  0.000  -0.346 0.654     6.83   1.11
  1870.00   -57.17  0.00   0.426  0.000  -0.345 0.656     6.73   1.09
  1880.00   -57.35  0.00   0.427  0.000  -0.344 0.658     6.63   1.07
  1890.00   -57.53  0.00   0.428  0.000  -0.343 0.660     6.53   1.06
  1900.00   -57.70  0.00   0.429  0.000  -0.341 0.662     6.43   1.04
  1910.00   -57.87  0.00   0.431  0.000  -0.340 0.664     6.33   1.03
  1920.00   -58.03  0.00   0.433  0.000  -0.338 0.665     6.24   1.02
  1930.00   -58.18  0.00   0.436  0.000  -0.336 0.667     6.14   1.00
  1940.00   -58.32  0.00   0.439  0.000  -0.335 0.668     6.05   0.99
  1950.00   -58.46  0.00   0.443  0.000  -0.333 0.669     5.96   0.99
  1960.00   -58.59  0.00   0.447  0.000  -0.331 0.670     5.87   0.98
  1970.00   -58.71  0.00   0.451  0.000  -0.329 0.671     5.78   0.97
  1980.00   -58.82  0.00   0.456  0.000  -0.327 0.671     5.69   0.97
  1990.00   -58.92  0.00   0.461  0.000  -0.325 0.671     5.60   0.96
  2000.00   -59.01  0.00   0.467  0.000  -0.322 0.672     5.51   0.96
  2010.00   -61.61  0.00   0.500
  2020.00   -61.81  0.00   0.505
  2030.00   -62.01  0.00   0.510
  2040.00   -62.20  0.00   0.515
  2050.00   -62.39  0.00   0.521
  2060.00   -62.58  0.00   0.527
  2070.00   -62.76  0.00   0.533
  2080.00   -62.93  0.00   0.540
  2090.00   -63.10  0.00   0.546
  2100.00   -63.27  0.00   0.553
  2110.00   -63.43  0.00   0.561
  2120.00   -63.59  0.00   0.568
  2130.00   -63.74  0.00   0.576
  2140.00   -63.89  0.00   0.584
  2150.00   -64.04  0.00   0.593
  2160.00   -64.18  0.00   0.601
  2170.00   -64.33  0.00   0.610
  2180.00   -64.47  0.00   0.620
  2190.00   -64.61  0.00   0.629
  2200.00   -64.75  0.00   0.639
  2210.00   -64.89  0.00   0.649
  2220.00   -65.03  0.00   0.659
  2230.00   -65.18  0.00   0.670
  2240.00   -65.32  0.00   0.681
  2250.00   -65.48  0.00   0.692
  2260.00   -65.63  0.00   0.703
  2270.00   -65.80  0.00   0.714
  2280.00   -65.98  0.00   0.726
  2290.00   -66.17  0.00   0.738
  2300.00   -66.38  0.00   0.750
  2310.00   -66.60  0.00   0.762
  2320.00   -66.85  0.00   0.774
  2330.00   -67.13  0.00   0.786
  2340.00   -67.44  0.00   0.798
  2350.00   -67.79  0.00   0.810
  2360.00   -68.19  0.00   0.822
  2370.00   -68.64  0.00   0.833
  2380.00   -69.16  0.00   0.845
  2390.00   -69.75  0.00   0.856
  2400.00   -70.43  0.00   0.867
  2410.00   -71.21  0.00   0.877
  2420.00   -72.11  0.00   0.887
  2430.00   -73.15  0.00   0.897
  2440.00   -74.34  0.00   0.905
  2450.00   -75.71  0.00   0.913
  2460.00   -77.26  0.00   0.920
  2470.00   -79.02  0.00   0.926
  2480.00   -80.98  0.00   0.931
  2490.00   -83.13  0.00   0.934
  2500.00   -85.45  0.00   0.937

  SP99  PI-N P11      7/12/99     Sr=1-eta**2
     WCM       Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
  1079.00     0.0   0.00   0.000  0.000   0.000 0.000     0.00   0.00
  1090.00    -0.18  0.00   0.000  0.000  -0.003 0.000     0.02   0.00
  1100.00    -0.39  0.00   0.000  0.000  -0.007 0.000     0.04   0.00
  1110.00    -0.59  0.00   0.000  0.000  -0.010 0.000     0.06   0.00
  1120.00    -0.77  0.00   0.000  0.000  -0.013 0.000     0.08   0.00
  1130.00    -0.90  0.00   0.000  0.000  -0.016 0.000     0.08   0.00
  1140.00    -0.97  0.00   0.000  0.000  -0.017 0.000     0.08   0.00
  1150.00    -0.98  0.00   0.000  0.000  -0.017 0.000     0.07   0.00
  1160.00    -0.91  0.00   0.000  0.000  -0.016 0.000     0.05   0.00
  1170.00    -0.77  0.00   0.000  0.000  -0.013 0.000     0.03   0.00
  1180.00    -0.54  0.00   0.000  0.000  -0.009 0.000     0.01   0.00
  1190.00    -0.22  0.00   0.000  0.000  -0.004 0.000     0.00   0.00
  1200.00     0.20  0.00   0.000  0.000   0.004 0.000     0.00   0.00
  1210.00     0.74  0.00   0.000  0.000   0.013 0.000     0.02   0.00
  1220.00     1.39  0.00   0.000  0.000   0.024 0.001     0.07   0.01
  1230.00     2.17  0.00   0.002  0.000   0.038 0.002     0.18   0.04
  1240.00     3.09  0.00   0.004  0.000   0.054 0.004     0.34   0.08
  1250.00     4.17  0.00   0.007  0.000   0.072 0.007     0.58   0.15
  1260.00     5.42  0.00   0.012  0.000   0.093 0.012     0.91   0.23
  1270.00     6.85  0.00   0.019  0.000   0.117 0.019     1.36   0.35
  1280.00     8.49  0.00   0.029  0.000   0.144 0.029     1.94   0.49
  1290.00    10.36  0.00   0.043  0.000   0.173 0.043     2.69   0.69
  1300.00    12.47  0.00   0.063  0.000   0.204 0.061     3.63   0.93
  1310.00    14.84  0.00   0.089  0.000   0.236 0.085     4.80   1.25
  1320.00    17.50  0.00   0.124  0.000   0.268 0.117     6.20   1.64
  1330.00    20.45  0.00   0.169  0.000   0.298 0.155     7.84   2.13
  1340.00    23.68  0.00   0.227  0.000   0.323 0.202     9.68   2.71
  1350.00    27.14  0.00   0.296  0.000   0.341 0.255    11.63   3.37
  1360.00    30.79  0.00   0.376  0.000   0.347 0.312    13.55   4.09
  1370.00    34.53  0.00   0.463  0.000   0.342 0.369    15.29   4.79
